actual,predicted,confidence,precision,recall
Eliane_Karp,Eliane_Karp,99.88069915771484,True,1
Vojislav_Kostunica,Vojislav_Kostunica,99.981201171875,True,1
Arnold_Schwarzenegger,Arnold_Schwarzenegger,99.9614028930664,True,1
Tom_Hanks,Tom_Hanks,99.87909698486328,True,1
Rudolph_Giuliani,Rudolph_Giuliani,99.77349853515625,True,1
Robert_Mueller,Robert_Mueller,98.28269958496094,True,1
Tiger_Woods,Tiger_Woods,99.83779907226562,True,1
Helen_Clark,Helen_Clark,99.95579528808594,True,1
Julie_Gerberding,Julie_Gerberding,99.8021011352539,True,1
Arminio_Fraga,Arminio_Fraga,99.86940002441406,True,1
John_Abizaid,John_Abizaid,99.97050476074219,True,1
Spencer_Abraham,Spencer_Abraham,99.93709564208984,True,1
Robert_Blake,Robert_Blake,99.99259948730469,True,1
George_W,George_W,99.97320556640625,True,1
Heather_Mills,Heather_Mills,99.9218978881836,True,1
Sarah_Hughes,Sarah_Hughes,99.9397964477539,True,1
Dennis_Kucinich,Dennis_Kucinich,99.98690032958984,True,1
Gordon_Brown,Gordon_Brown,99.9719009399414,True,1
Yevgeny_Kafelnikov,Yevgeny_Kafelnikov,99.8447036743164,True,1
Donald_Rumsfeld,Donald_Rumsfeld,99.98419952392578,True,1
Jean_Chretien,Jean_Chretien,99.92660522460938,True,1
Jeremy_Greenstock,Jeremy_Greenstock,99.9104995727539,True,1
Tony_Blair,Tony_Blair,99.86029815673828,True,1
Michael_Schumacher,Michael_Schumacher,99.16899871826172,True,1
Monica_Bellucci,Carrie-Anne_Moss,99.95179748535156,False,1
LeBron_James,LeBron_James,99.98480224609375,True,1
Cate_Blanchett,Cate_Blanchett,99.97249603271484,True,1
Boris_Becker,Boris_Becker,99.99079895019531,True,1
David_Nalbandian,David_Nalbandian,99.99800109863281,True,1
Sarah_Jessica,Jennifer_Aniston,95.01349639892578,False,1
Gil_de,Mark_Philippoussis,99.91780090332031,False,1
Jose_Maria,Jose_Maria,99.93550109863281,True,1
Ray_Romano,Ray_Romano,99.97730255126953,True,1
David_Beckham,Luis_Figo,98.2550048828125,False,1
Ariel_Sharon,Ariel_Sharon,99.98059844970703,True,1
Lleyton_Hewitt,Lleyton_Hewitt,99.9406967163086,True,1
Vladimir_Putin,Vladimir_Putin,99.94009399414062,True,1
John_Howard,John_Howard,99.85380554199219,True,1
Pierce_Brosnan,Pierce_Brosnan,99.93949890136719,True,1
Jack_Straw,Jack_Straw,99.9896011352539,True,1
Joschka_Fischer,Joschka_Fischer,99.96929931640625,True,1
Jacques_Rogge,Jacques_Rogge,99.96290588378906,True,1
Ann_Veneman,Ann_Veneman,99.8960952758789,True,1
William_Ford,William_Ford,99.4135971069336,True,1
Jacques_Chirac,Jacques_Chirac,99.91310119628906,True,1
Shimon_Peres,Shimon_Peres,99.6791000366211,True,1
Charles_Moose,Charles_Moose,99.99690246582031,True,1
Carlos_Moya,Carlos_Moya,99.99430084228516,True,1
Colin_Powell,Colin_Powell,99.97270202636719,True,1
Richard_Armitage,Richard_Armitage,99.92939758300781,True,1
Pedro_Malan,Al_Gore,99.96060180664062,False,1
Sourav_Ganguly,Habib_Rizieq,97.37779998779297,False,1
Richard_Gephardt,Richard_Gephardt,99.96790313720703,True,1
Holly_Hunter,Holly_Hunter,99.41020202636719,True,1
Sachiko_Yamada,Sachiko_Yamada,99.97450256347656,True,1
Jeb_Bush,Jeb_Bush,99.99939727783203,True,1
Emma_Watson,Emma_Watson,99.95660400390625,True,1
