actual,predicted,confidence,precision,recall
Tom_Hanks,Tom_Hanks,99.81170654296875,True,1
Robert_Mueller,Robert_Mueller,99.84729766845703,True,1
Helen_Clark,Helen_Clark,99.68150329589844,True,1
Spencer_Abraham,Spencer_Abraham,99.98580169677734,True,1
Sarah_Jessica,Sarah_Jessica,99.7688980102539,True,1
Gil_de,,,,0
Jacques_Rogge,,,,0
William_Ford,William_Ford,99.6792984008789,True,1
Holly_Hunter,Holly_Hunter,99.54949951171875,True,1
Naoto_Kan,Naoto_Kan,99.86299896240234,True,1
Heidi_Fleiss,Heidi_Fleiss,99.96720123291016,True,1
Bill_Frist,Bill_Frist,99.91690063476562,True,1
Jeong_Se-hyun,Jeong_Se-hyun,99.83650207519531,True,1
Zhang_Ziyi,Zhang_Ziyi,99.9135971069336,True,1
Elizabeth_Hurley,,,,0
Justin_Timberlake,Justin_Timberlake,99.74120330810547,True,1
Mahmoud_Abbas,Mahmoud_Abbas,99.78250122070312,True,1
Alvaro_Uribe,Javier_Solana,99.40290069580078,False,1
Condoleezza_Rice,George_Lopez,99.95899963378906,False,1
Jesse_Jackson,Jesse_Jackson,99.92050170898438,True,1
Joseph_Biden,,,,0
Kurt_Warner,Jesse_Jackson,99.67350006103516,False,1
Slobodan_Milosevic,Joseph_Biden,95.6323013305664,False,1
Benazir_Bhutto,Helen_Clark,99.68150329589844,False,1
Hipolito_Mejia,,,,0
Angelina_Jolie,Angelina_Jolie,99.61859893798828,True,1
Paul_ONeill,Hipolito_Mejia,98.9281005859375,False,1
Vanessa_Redgrave,Sophia_Loren,99.15119934082031,False,1
Martha_Stewart,Martha_Stewart,99.97129821777344,True,1
Sandra_Bullock,Sandra_Bullock,99.94499969482422,True,1
Queen_Elizabeth,Queen_Elizabeth,99.61399841308594,True,1
Bill_McBride,Bill_McBride,99.72090148925781,True,1
Dick_Cheney,Glafcos_Clerides,99.91120147705078,False,1
Javier_Solana,Javier_Solana,99.40290069580078,True,1
Tom_Daschle,Bill_McBride,99.72090148925781,False,1
Salma_Hayek,Salma_Hayek,99.48580169677734,True,1
Vincent_Brooks,Vincent_Brooks,98.54129791259766,True,1
Jennifer_Aniston,Jennifer_Aniston,99.7345962524414,True,1
Cesar_Gaviria,Cesar_Gaviria,99.92020416259766,True,1
Igor_Ivanov,Igor_Ivanov,99.78669738769531,True,1
Bob_Huggins,Bob_Huggins,99.99189758300781,True,1
Thomas_OBrien,Thomas_OBrien,99.77059936523438,True,1
Robert_De,Robert_De,99.58760070800781,True,1
Peter_Struck,Peter_Struck,99.92919921875,True,1
Mohammad_Khatami,Mohammad_Khatami,99.47440338134766,True,1
Fidel_Castro,Joseph_Biden,95.6323013305664,False,1
Luis_Horna,Justin_Timberlake,99.74120330810547,False,1
Andy_Roddick,Mike_Martz,99.81050109863281,False,1
John_Paul,,,,0
Giuseppe_Gibilisco,Giuseppe_Gibilisco,99.99979400634766,True,1
Liza_Minnelli,,,,0
Renee_Zellweger,Renee_Zellweger,98.52459716796875,True,1
George_Lopez,George_Lopez,99.95899963378906,True,1
Edwina_Currie,Edwina_Currie,99.6832046508789,True,1
Antonio_Palocci,Antonio_Palocci,99.26799774169922,True,1
Diana_Krall,Diana_Krall,99.9688949584961,True,1
Tommy_Franks,Giuseppe_Gibilisco,99.99979400634766,False,1
David_Wells,David_Wells,99.7344970703125,True,1
Bulent_Ecevit,Bulent_Ecevit,99.86810302734375,True,1
Patricia_Clarkson,Patricia_Clarkson,93.4927978515625,True,1
Vaclav_Havel,Vaclav_Havel,99.90270233154297,True,1
Walter_Mondale,Walter_Mondale,99.82450103759766,True,1
Woody_Allen,Osama_bin,99.9260025024414,False,1
Amer_al-Saadi,Walter_Mondale,99.82450103759766,False,1
Tom_Harkin,Costas_Simitis,98.94200134277344,False,1
Richard_Myers,,,,0
Venus_Williams,,,,0
Mark_Philippoussis,Mark_Philippoussis,96.47889709472656,True,1
Eduardo_Duhalde,,,,0
Paul_Burrell,,,,0
Taha_Yassin,Fidel_Castro,96.17839813232422,False,1
Jimmy_Carter,Jimmy_Carter,99.4906005859375,True,1
Mike_Martz,Mike_Martz,99.81050109863281,True,1
Win_Aung,Win_Aung,99.8832015991211,True,1
Geoff_Hoon,Geoff_Hoon,99.95059967041016,True,1
Michael_Powell,Michael_Powell,99.4447021484375,True,1
JK_Rowling,Barbara_Walters,99.45690155029297,False,1
William_Donaldson,William_Donaldson,99.79640197753906,True,1
Glafcos_Clerides,Glafcos_Clerides,99.91120147705078,True,1
William_Macy,Tom_Hanks,99.81170654296875,False,1
Costas_Simitis,Costas_Simitis,98.94200134277344,True,1
Clara_Harris,Clara_Harris,99.30719757080078,True,1
Maria_Soledad,Maria_Soledad,99.69529724121094,True,1
John_McCain,John_McCain,99.61869812011719,True,1
Claudia_Pechstein,,,,0
Justin_Leonard,Justin_Leonard,99.95610046386719,True,1
Padraig_Harrington,Mark_Philippoussis,96.47889709472656,False,1
Adam_Sandler,Alvaro_Uribe,99.37189483642578,False,1
Laura_Linney,Laura_Linney,99.86840057373047,True,1
Grant_Hackett,Grant_Hackett,99.98750305175781,True,1
Barbara_Walters,Barbara_Walters,99.45690155029297,True,1
Sophia_Loren,Sophia_Loren,99.15119934082031,True,1
Osama_bin,,,,0
Christopher_Reeve,Christopher_Reeve,99.98149871826172,True,1
Martina_McBride,Martina_McBride,99.99089813232422,True,1
Rick_Pitino,Rick_Pitino,99.572998046875,True,1
Bruce_Springsteen,Bruce_Springsteen,99.60359954833984,True,1
Zoran_Djindjic,Zoran_Djindjic,99.90440368652344,True,1
Debbie_Reynolds,Debbie_Reynolds,99.53829956054688,True,1
Rita_Wilson,Rita_Wilson,99.85200500488281,True,1
