actual,predicted,confidence,precision,recall
Tom_Hanks,,,,0
Robert_Mueller,Robert_Mueller,99.95970153808594,True,1
Helen_Clark,,,,0
Spencer_Abraham,Spencer_Abraham,99.91930389404297,True,1
Sarah_Jessica,Sarah_Jessica,98.95539855957031,True,1
Gil_de,,,,0
Jacques_Rogge,Jacques_Rogge,99.95819854736328,True,1
William_Ford,William_Ford,98.5468978881836,True,1
Holly_Hunter,Holly_Hunter,99.66009521484375,True,1
Naoto_Kan,Naoto_Kan,99.95489501953125,True,1
Heidi_Fleiss,Angelina_Jolie,99.97380065917969,False,1
Bill_Frist,,,,0
Jeong_Se-hyun,Naoto_Kan,99.84099578857422,False,1
Zhang_Ziyi,Naoto_Kan,99.95489501953125,False,1
Elizabeth_Hurley,Sophia_Loren,99.86969757080078,False,1
Justin_Timberlake,Justin_Timberlake,95.71409606933594,True,1
Mahmoud_Abbas,Queen_Elizabeth,98.806396484375,False,1
Alvaro_Uribe,Alvaro_Uribe,99.97230529785156,True,1
Condoleezza_Rice,Condoleezza_Rice,99.92990112304688,True,1
Jesse_Jackson,Jesse_Jackson,99.98249816894531,True,1
Joseph_Biden,,,,0
Kurt_Warner,Kurt_Warner,99.80699920654297,True,1
Slobodan_Milosevic,Slobodan_Milosevic,99.90180206298828,True,1
Benazir_Bhutto,,,,0
Hipolito_Mejia,Hipolito_Mejia,99.95459747314453,True,1
Angelina_Jolie,Angelina_Jolie,99.97380065917969,True,1
Paul_ONeill,Slobodan_Milosevic,99.90180206298828,False,1
Vanessa_Redgrave,Vanessa_Redgrave,99.904296875,True,1
Martha_Stewart,Martha_Stewart,99.88819885253906,True,1
Sandra_Bullock,Sarah_Jessica,99.3489990234375,False,1
Queen_Elizabeth,,,,0
Bill_McBride,Bill_McBride,99.92720031738281,True,1
Dick_Cheney,Dick_Cheney,99.8467025756836,True,1
Javier_Solana,Mohammad_Khatami,99.6947021484375,False,1
Tom_Daschle,Tom_Daschle,97.35659790039062,True,1
Salma_Hayek,Salma_Hayek,99.83329772949219,True,1
Vincent_Brooks,Vincent_Brooks,98.13159942626953,True,1
Jennifer_Aniston,Jennifer_Aniston,99.46730041503906,True,1
Cesar_Gaviria,Cesar_Gaviria,99.89600372314453,True,1
Igor_Ivanov,Queen_Elizabeth,98.806396484375,False,1
Bob_Huggins,Edwina_Currie,99.72239685058594,False,1
Thomas_OBrien,,,,0
Robert_De,,,,0
Peter_Struck,Luis_Horna,96.31659698486328,False,1
Mohammad_Khatami,Mohammad_Khatami,99.6947021484375,True,1
Fidel_Castro,Fidel_Castro,99.95439910888672,True,1
Luis_Horna,Luis_Horna,96.31659698486328,True,1
Andy_Roddick,Igor_Ivanov,99.1969985961914,False,1
John_Paul,,,,0
Giuseppe_Gibilisco,Giuseppe_Gibilisco,99.85990142822266,True,1
Liza_Minnelli,Liza_Minnelli,97.50270080566406,True,1
Renee_Zellweger,Patricia_Clarkson,97.9605941772461,False,1
George_Lopez,,,,0
Edwina_Currie,Edwina_Currie,99.72239685058594,True,1
Antonio_Palocci,Antonio_Palocci,98.96879577636719,True,1
Diana_Krall,Diana_Krall,99.69609832763672,True,1
Tommy_Franks,David_Wells,97.23479461669922,False,1
David_Wells,David_Wells,97.23479461669922,True,1
Bulent_Ecevit,Bulent_Ecevit,99.18199920654297,True,1
Patricia_Clarkson,Patricia_Clarkson,97.9605941772461,True,1
Vaclav_Havel,Vaclav_Havel,99.98400115966797,True,1
Walter_Mondale,Walter_Mondale,96.26830291748047,True,1
Woody_Allen,Vanessa_Redgrave,97.63770294189453,False,1
Amer_al-Saadi,,,,0
Tom_Harkin,,,,0
Richard_Myers,Richard_Myers,99.21389770507812,True,1
Venus_Williams,,,,0
Mark_Philippoussis,Mark_Philippoussis,98.41110229492188,True,1
Eduardo_Duhalde,Mohammad_Khatami,99.6947021484375,False,1
Paul_Burrell,Paul_Burrell,98.53910064697266,True,1
Taha_Yassin,,,,0
Jimmy_Carter,Jimmy_Carter,99.86969757080078,True,1
Mike_Martz,Queen_Elizabeth,98.806396484375,False,1
Win_Aung,Win_Aung,99.1636962890625,True,1
Geoff_Hoon,Geoff_Hoon,99.95469665527344,True,1
Michael_Powell,Hipolito_Mejia,99.95459747314453,False,1
JK_Rowling,Walter_Mondale,99.7479019165039,False,1
William_Donaldson,Walter_Mondale,99.7479019165039,False,1
Glafcos_Clerides,Queen_Elizabeth,98.89289855957031,False,1
William_Macy,William_Macy,99.32620239257812,True,1
Costas_Simitis,Costas_Simitis,98.54209899902344,True,1
Clara_Harris,Clara_Harris,99.65760040283203,True,1
Maria_Soledad,Martha_Stewart,99.88819885253906,False,1
John_McCain,Amer_al-Saadi,95.72709655761719,False,1
Claudia_Pechstein,Claudia_Pechstein,99.97859954833984,True,1
Justin_Leonard,Vincent_Brooks,99.7291030883789,False,1
Padraig_Harrington,,,,0
Adam_Sandler,,,,0
Laura_Linney,Laura_Linney,99.8323974609375,True,1
Grant_Hackett,Grant_Hackett,98.68819427490234,True,1
Barbara_Walters,Woody_Allen,98.29679870605469,False,1
Sophia_Loren,Sophia_Loren,99.86969757080078,True,1
Osama_bin,Igor_Ivanov,99.1969985961914,False,1
Christopher_Reeve,Christopher_Reeve,99.59359741210938,True,1
Martina_McBride,Angelina_Jolie,99.97380065917969,False,1
Rick_Pitino,Rick_Pitino,99.66110229492188,True,1
Bruce_Springsteen,Bruce_Springsteen,99.96379852294922,True,1
Zoran_Djindjic,Zoran_Djindjic,99.73189544677734,True,1
Debbie_Reynolds,Debbie_Reynolds,99.77059936523438,True,1
Rita_Wilson,Rita_Wilson,99.98590087890625,True,1
