actual,predicted,confidence,precision,recall
Eliane_Karp,Alejandro_Toledo,97.3499984741211,False,1
Vojislav_Kostunica,Vojislav_Kostunica,99.95240020751953,True,1
Arnold_Schwarzenegger,Arnold_Schwarzenegger,99.9854965209961,True,1
Tom_Hanks,Tom_Hanks,99.82279968261719,True,1
Rudolph_Giuliani,Rudolph_Giuliani,99.65129852294922,True,1
Robert_Mueller,Robert_Mueller,99.63939666748047,True,1
Tiger_Woods,Tiger_Woods,99.97219848632812,True,1
Helen_Clark,Helen_Clark,99.9751968383789,True,1
Julie_Gerberding,Julie_Gerberding,99.86919403076172,True,1
Arminio_Fraga,Arminio_Fraga,99.91590118408203,True,1
John_Abizaid,John_Abizaid,99.9760971069336,True,1
Spencer_Abraham,Spencer_Abraham,99.7135009765625,True,1
Robert_Blake,Robert_Blake,99.9708023071289,True,1
George_W,George_W,99.97370147705078,True,1
Heather_Mills,Heather_Mills,99.9198989868164,True,1
Sarah_Hughes,Sarah_Hughes,99.93050384521484,True,1
Dennis_Kucinich,Dennis_Kucinich,99.9552001953125,True,1
Gordon_Brown,Gordon_Brown,99.97589874267578,True,1
Yevgeny_Kafelnikov,Yevgeny_Kafelnikov,99.85820007324219,True,1
Donald_Rumsfeld,Donald_Rumsfeld,99.99330139160156,True,1
Jean_Chretien,Jean_Chretien,99.89830017089844,True,1
Jeremy_Greenstock,Jeremy_Greenstock,99.56009674072266,True,1
Tony_Blair,Tony_Blair,99.96990203857422,True,1
Michael_Schumacher,Michael_Schumacher,100.0,True,1
Monica_Bellucci,Monica_Bellucci,99.99939727783203,True,1
LeBron_James,LeBron_James,99.99459838867188,True,1
Cate_Blanchett,Cate_Blanchett,99.83279418945312,True,1
Boris_Becker,Boris_Becker,99.98900604248047,True,1
David_Nalbandian,David_Nalbandian,99.93000030517578,True,1
Sarah_Jessica,Sarah_Jessica,99.79930114746094,True,1
Gil_de,,,,0
Jose_Maria,Jose_Maria,99.9094009399414,True,1
Ray_Romano,Ray_Romano,99.99150085449219,True,1
David_Beckham,David_Beckham,99.99009704589844,True,1
Ariel_Sharon,Ariel_Sharon,99.90619659423828,True,1
Lleyton_Hewitt,Lleyton_Hewitt,99.97720336914062,True,1
Vladimir_Putin,Vladimir_Putin,99.99559783935547,True,1
John_Howard,John_Howard,99.91949462890625,True,1
Pierce_Brosnan,Pierce_Brosnan,99.87930297851562,True,1
Jack_Straw,Jack_Straw,99.84080505371094,True,1
Joschka_Fischer,Joschka_Fischer,99.9551010131836,True,1
Jacques_Rogge,Jacques_Rogge,99.78720092773438,True,1
Ann_Veneman,Ann_Veneman,99.9916000366211,True,1
William_Ford,William_Ford,99.64640045166016,True,1
Jacques_Chirac,Jacques_Chirac,99.93829345703125,True,1
Shimon_Peres,Shimon_Peres,99.52560424804688,True,1
Charles_Moose,Charles_Moose,99.97050476074219,True,1
Carlos_Moya,Carlos_Moya,99.94869995117188,True,1
Colin_Powell,Colin_Powell,99.9738998413086,True,1
Richard_Armitage,Rudolph_Giuliani,99.99889373779297,False,1
Pedro_Malan,Pedro_Malan,99.97200012207031,True,1
Sourav_Ganguly,Sourav_Ganguly,99.93199920654297,True,1
Richard_Gephardt,Richard_Gephardt,99.96790313720703,True,1
Holly_Hunter,Holly_Hunter,99.89020538330078,True,1
Sachiko_Yamada,Sachiko_Yamada,99.98210144042969,True,1
Jeb_Bush,Jeb_Bush,99.88510131835938,True,1
Emma_Watson,Emma_Watson,99.97949981689453,True,1
Junichiro_Koizumi,Junichiro_Koizumi,99.90739440917969,True,1
Serena_Williams,Serena_Williams,99.99009704589844,True,1
Nicanor_Duarte,Nicanor_Duarte,99.96870422363281,True,1
Elton_John,Elton_John,99.98999786376953,True,1
Kim_Dae-jung,Kim_Dae-jung,99.1969985961914,True,1
Mikhail_Wehbe,Mikhail_Wehbe,99.57069396972656,True,1
Catherine_Deneuve,Catherine_Deneuve,99.95709991455078,True,1
Recep_Tayyip,Recep_Tayyip,99.99819946289062,True,1
Naoto_Kan,Naoto_Kan,99.82979583740234,True,1
Heidi_Fleiss,Heidi_Fleiss,99.63140106201172,True,1
Elizabeth_Smart,Elizabeth_Smart,99.71410369873047,True,1
Bill_Frist,,,,0
Mike_Weir,Mike_Weir,99.99909973144531,True,1
Ricardo_Lagos,Ricardo_Lagos,99.65339660644531,True,1
Jonathan_Edwards,Jonathan_Edwards,99.99440002441406,True,1
Al_Gore,Al_Gore,99.99290466308594,True,1
Kim_Clijsters,Kim_Clijsters,99.99970245361328,True,1
Alan_Greenspan,Alan_Greenspan,99.90650177001953,True,1
Carla_Del,Carla_Del,99.84089660644531,True,1
Cruz_Bustamante,Cruz_Bustamante,99.99459838867188,True,1
Hans_Blix,Hans_Blix,99.91739654541016,True,1
