actual,predicted,confidence,precision,recall
Eliane_Karp,Eliane_Karp,99.94549560546875,True,1
Vojislav_Kostunica,Vojislav_Kostunica,99.99729919433594,True,1
Arnold_Schwarzenegger,Arnold_Schwarzenegger,99.8656005859375,True,1
Tom_Hanks,,,,0
Rudolph_Giuliani,Rudolph_Giuliani,99.79660034179688,True,1
Robert_Mueller,Robert_Mueller,99.9457015991211,True,1
Tiger_Woods,Tiger_Woods,99.96790313720703,True,1
Helen_Clark,Helen_Clark,99.72320556640625,True,1
Julie_Gerberding,Julie_Gerberding,99.96330261230469,True,1
Arminio_Fraga,Arminio_Fraga,99.86990356445312,True,1
John_Abizaid,John_Abizaid,99.87020111083984,True,1
Spencer_Abraham,Spencer_Abraham,99.94090270996094,True,1
Robert_Blake,Robert_Blake,99.98680114746094,True,1
George_W,George_W,99.98290252685547,True,1
Heather_Mills,Heather_Mills,99.82200622558594,True,1
Sarah_Hughes,Laura_Bush,99.54090118408203,False,1
Dennis_Kucinich,Dennis_Kucinich,99.64640045166016,True,1
Gordon_Brown,Gordon_Brown,99.93209838867188,True,1
Yevgeny_Kafelnikov,Yevgeny_Kafelnikov,99.95809936523438,True,1
Donald_Rumsfeld,Donald_Rumsfeld,99.9884033203125,True,1
Jean_Chretien,Ricardo_Lagos,99.36170196533203,False,1
Jeremy_Greenstock,Jeremy_Greenstock,99.87310028076172,True,1
Tony_Blair,Tony_Blair,99.97859954833984,True,1
Michael_Schumacher,Bill_Graham,99.38629913330078,False,1
Monica_Bellucci,Monica_Bellucci,99.94279479980469,True,1
LeBron_James,LeBron_James,99.88660430908203,True,1
Cate_Blanchett,Cate_Blanchett,99.63129425048828,True,1
Boris_Becker,Boris_Becker,99.98279571533203,True,1
David_Nalbandian,David_Nalbandian,99.97090148925781,True,1
Sarah_Jessica,Kate_Winslet,99.68330383300781,False,1
Gil_de,,,,0
Jose_Maria,Jose_Maria,99.95050048828125,True,1
Ray_Romano,Ray_Romano,99.92009735107422,True,1
David_Beckham,David_Beckham,99.66809844970703,True,1
Ariel_Sharon,Ariel_Sharon,99.8687973022461,True,1
Lleyton_Hewitt,Lleyton_Hewitt,99.98709869384766,True,1
Vladimir_Putin,Vladimir_Putin,99.7854995727539,True,1
John_Howard,,,,0
Pierce_Brosnan,Pierce_Brosnan,99.9666976928711,True,1
Jack_Straw,Jack_Straw,99.73080444335938,True,1
Joschka_Fischer,Joschka_Fischer,99.85579681396484,True,1
Jacques_Rogge,Jacques_Rogge,99.85380554199219,True,1
Ann_Veneman,Ann_Veneman,99.9966049194336,True,1
William_Ford,William_Ford,99.9457015991211,True,1
Jacques_Chirac,Jacques_Chirac,99.9529037475586,True,1
Shimon_Peres,Shimon_Peres,99.86170196533203,True,1
Charles_Moose,Charles_Moose,99.98470306396484,True,1
Carlos_Moya,Carlos_Moya,99.99420166015625,True,1
Colin_Powell,Colin_Powell,99.94770050048828,True,1
Richard_Armitage,Richard_Armitage,99.76729583740234,True,1
Pedro_Malan,Pedro_Malan,99.99649810791016,True,1
Sourav_Ganguly,Sourav_Ganguly,99.84529876708984,True,1
Richard_Gephardt,Richard_Gephardt,99.96839904785156,True,1
Holly_Hunter,Holly_Hunter,99.42369842529297,True,1
Sachiko_Yamada,Sachiko_Yamada,99.9655990600586,True,1
Jeb_Bush,Jeb_Bush,99.99500274658203,True,1
Emma_Watson,Emma_Watson,99.87519836425781,True,1
Junichiro_Koizumi,Junichiro_Koizumi,99.52470397949219,True,1
Serena_Williams,Serena_Williams,99.99610137939453,True,1
Nicanor_Duarte,Nicanor_Duarte,99.53960418701172,True,1
Elton_John,Elton_John,99.99810028076172,True,1
Kim_Dae-jung,Kim_Dae-jung,99.88729858398438,True,1
Mikhail_Wehbe,Mikhail_Wehbe,99.48139953613281,True,1
Catherine_Deneuve,Catherine_Deneuve,99.26319885253906,True,1
Recep_Tayyip,Recep_Tayyip,99.99759674072266,True,1
Naoto_Kan,Naoto_Kan,99.78179931640625,True,1
Heidi_Fleiss,,,,0
Elizabeth_Smart,Emma_Watson,99.9696044921875,False,1
Bill_Frist,Bill_Frist,98.48320007324219,True,1
Mike_Weir,Mike_Weir,99.99009704589844,True,1
Ricardo_Lagos,Ricardo_Lagos,99.58329772949219,True,1
Jonathan_Edwards,Jonathan_Edwards,99.99390411376953,True,1
Al_Gore,Al_Gore,99.806396484375,True,1
Kim_Clijsters,Kim_Clijsters,99.98750305175781,True,1
Alan_Greenspan,Alan_Greenspan,99.87210083007812,True,1
Carla_Del,Carla_Del,99.28890228271484,True,1
Cruz_Bustamante,Cruz_Bustamante,99.99030303955078,True,1
Hans_Blix,Hans_Blix,99.86979675292969,True,1
Jelena_Dokic,Jelena_Dokic,99.9917984008789,True,1
David_Hyde,David_Hyde,99.94950103759766,True,1
Gerhard_Schroeder,Gerhard_Schroeder,99.91539764404297,True,1
Anna_Kournikova,Ann_Veneman,99.9966049194336,False,1
Marco_Antonio,Marco_Antonio,99.997802734375,True,1
Roh_Moo-hyun,Roh_Moo-hyun,99.9303970336914,True,1
Emanuel_Ginobili,Emanuel_Ginobili,99.68620300292969,True,1
Jeong_Se-hyun,,,,0
Mitchell_Daniels,Mitchell_Daniels,99.79949951171875,True,1
Muhammad_Saeed,Muhammad_Saeed,99.7948989868164,True,1
Zhang_Ziyi,Zhang_Ziyi,99.71699523925781,True,1
Tom_Ridge,Tom_Ridge,99.5165023803711,True,1
Luiz_Inacio,Luiz_Inacio,99.93669891357422,True,1
Roberto_Carlos,Roberto_Carlos,99.99679565429688,True,1
Kalpana_Chawla,Kalpana_Chawla,99.97069549560547,True,1
Elizabeth_Hurley,Maria_Shriver,99.8396987915039,False,1
James_Blake,James_Blake,99.97799682617188,True,1
Michael_Jordan,Michael_Jordan,99.97959899902344,True,1
Laura_Bush,Laura_Bush,99.96620178222656,True,1
Vitali_Klitschko,Mike_Krzyzewski,99.9800033569336,False,1
Sylvester_Stallone,Sylvester_Stallone,99.95989990234375,True,1
Choi_Sung-hong,Choi_Sung-hong,99.94840240478516,True,1
Justin_Timberlake,Justin_Timberlake,98.26390075683594,True,1
Bob_Hope,Luis_Ernesto,99.92039489746094,False,1
Michael_Jackson,Michael_Jackson,98.87800598144531,True,1
Alec_Baldwin,Alec_Baldwin,99.99330139160156,True,1
Amelia_Vega,Amelia_Vega,99.92039489746094,True,1
Hugo_Chavez,Hugo_Chavez,99.9957046508789,True,1
Mahmoud_Abbas,Peter_Struck,99.94170379638672,False,1
Alvaro_Uribe,Alvaro_Uribe,99.502197265625,True,1
Nicole_Kidman,Nicole_Kidman,99.9561996459961,True,1
Pedro_Almodovar,Pedro_Almodovar,99.98540496826172,True,1
George_Clooney,George_Clooney,99.95939636230469,True,1
Condoleezza_Rice,,,,0
Queen_Latifah,Queen_Latifah,99.9103012084961,True,1
Thabo_Mbeki,Thabo_Mbeki,99.94529724121094,True,1
Brad_Johnson,Brad_Johnson,99.98159790039062,True,1
Aleksander_Kwasniewski,Aleksander_Kwasniewski,99.99930572509766,True,1
George_Robertson,George_Robertson,99.9115982055664,True,1
Heidi_Klum,Heidi_Klum,99.88069915771484,True,1
Bob_Stoops,Bob_Stoops,99.947998046875,True,1
Martin_Scorsese,Martin_Scorsese,99.7313003540039,True,1
Jesse_Jackson,Jesse_Jackson,99.73750305175781,True,1
Hun_Sen,Hun_Sen,99.95999908447266,True,1
Joseph_Biden,,,,0
Saddam_Hussein,Saddam_Hussein,99.91580200195312,True,1
Guillermo_Coria,Mike_Weir,99.77930450439453,False,1
Naomi_Watts,Naomi_Watts,99.99679565429688,True,1
Meryl_Streep,Meryl_Streep,99.94400024414062,True,1
Kurt_Warner,Vincent_Brooks,85.314697265625,False,1
Alejandro_Toledo,Alejandro_Toledo,99.96630096435547,True,1
Colin_Farrell,Colin_Farrell,99.99769592285156,True,1
Vicente_Fernandez,Jesse_Jackson,99.13740539550781,False,1
Jason_Kidd,Jason_Kidd,99.94009399414062,True,1
Fernando_Gonzalez,Felipe_Perez,99.97750091552734,False,1
Jay_Garner,Jay_Garner,99.96870422363281,True,1
Slobodan_Milosevic,Mike_Martz,98.17330169677734,False,1
Cameron_Diaz,Cameron_Diaz,99.95909881591797,True,1
Kathleen_Kennedy,Kathleen_Kennedy,99.98529815673828,True,1
Wayne_Gretzky,Wayne_Gretzky,99.91099548339844,True,1
Tony_Shalhoub,Tony_Shalhoub,99.85919952392578,True,1
Maria_Shriver,Maria_Shriver,99.93550109863281,True,1
Mark_Wahlberg,Carson_Palmer,99.34930419921875,False,1
Art_Howe,Art_Howe,99.9728012084961,True,1
Bernard_Landry,Bernard_Landry,99.32369995117188,True,1
Angela_Bassett,Angela_Bassett,99.99960327148438,True,1
Mike_Tyson,Mike_Tyson,99.96990203857422,True,1
David_Anderson,Peter_Struck,99.88470458984375,False,1
Mikhail_Kasyanov,Mikhail_Kasyanov,99.72350311279297,True,1
Jerry_Regier,Jerry_Regier,99.9906997680664,True,1
Noelle_Bush,Noelle_Bush,99.99579620361328,True,1
Martha_Burk,Martha_Burk,99.93560028076172,True,1
Ricardo_Sanchez,Ricardo_Sanchez,99.91449737548828,True,1
John_Manley,Bill_Clinton,99.38790130615234,False,1
John_Allen,John_Allen,99.997802734375,True,1
Yoko_Ono,Yoko_Ono,99.98009490966797,True,1
Benazir_Bhutto,Holly_Hunter,99.98729705810547,False,1
