actual,predicted,confidence,precision,recall
Tom_Hanks,,,,0
Robert_Mueller,Robert_Mueller,99.97059631347656,True,1
Helen_Clark,Helen_Clark,99.75029754638672,True,1
Spencer_Abraham,Spencer_Abraham,98.2760009765625,True,1
Sarah_Jessica,Woody_Allen,96.88420104980469,False,1
Gil_de,,,,0
Jacques_Rogge,Tom_Harkin,96.71229553222656,False,1
William_Ford,William_Ford,98.15489959716797,True,1
Holly_Hunter,Sophia_Loren,97.60509490966797,False,1
Naoto_Kan,Naoto_Kan,99.98470306396484,True,1
Heidi_Fleiss,Angelina_Jolie,99.58580017089844,False,1
Bill_Frist,Bill_Frist,99.90829467773438,True,1
Jeong_Se-hyun,Jeong_Se-hyun,99.67110443115234,True,1
Zhang_Ziyi,Zhang_Ziyi,99.04669952392578,True,1
Elizabeth_Hurley,,,,0
Justin_Timberlake,Justin_Timberlake,97.44439697265625,True,1
Mahmoud_Abbas,Mahmoud_Abbas,99.97589874267578,True,1
Alvaro_Uribe,Alvaro_Uribe,98.39599609375,True,1
Condoleezza_Rice,Condoleezza_Rice,99.67859649658203,True,1
Jesse_Jackson,Jesse_Jackson,99.908203125,True,1
Joseph_Biden,Slobodan_Milosevic,99.93470001220703,False,1
Kurt_Warner,Kurt_Warner,99.61620330810547,True,1
Slobodan_Milosevic,Slobodan_Milosevic,99.93470001220703,True,1
Benazir_Bhutto,Heidi_Fleiss,99.67610168457031,False,1
Hipolito_Mejia,Hipolito_Mejia,98.01499938964844,True,1
Angelina_Jolie,Angelina_Jolie,99.99759674072266,True,1
Paul_ONeill,Paul_ONeill,99.66339874267578,True,1
Vanessa_Redgrave,Vanessa_Redgrave,99.91390228271484,True,1
Martha_Stewart,Martha_Stewart,99.64140319824219,True,1
Sandra_Bullock,Sandra_Bullock,99.97129821777344,True,1
Queen_Elizabeth,,,,0
Bill_McBride,Bill_McBride,99.48799896240234,True,1
Dick_Cheney,Dick_Cheney,99.4342041015625,True,1
Javier_Solana,,,,0
Tom_Daschle,,,,0
Salma_Hayek,George_Lopez,94.99420166015625,False,1
Vincent_Brooks,Vincent_Brooks,99.4448013305664,True,1
Jennifer_Aniston,Tom_Harkin,96.71229553222656,False,1
Cesar_Gaviria,Cesar_Gaviria,99.96039581298828,True,1
Igor_Ivanov,Igor_Ivanov,99.98009490966797,True,1
Bob_Huggins,,,,0
Thomas_OBrien,Thomas_OBrien,99.70179748535156,True,1
Robert_De,,,,0
Peter_Struck,Hipolito_Mejia,98.01499938964844,False,1
Mohammad_Khatami,Mohammad_Khatami,98.4866943359375,True,1
Fidel_Castro,,,,0
Luis_Horna,Luis_Horna,99.88200378417969,True,1
Andy_Roddick,Mike_Martz,99.8678970336914,False,1
John_Paul,Mahmoud_Abbas,99.69320678710938,False,1
Giuseppe_Gibilisco,Giuseppe_Gibilisco,99.8821029663086,True,1
Liza_Minnelli,Liza_Minnelli,99.6957015991211,True,1
Renee_Zellweger,Renee_Zellweger,99.29540252685547,True,1
George_Lopez,George_Lopez,99.98870086669922,True,1
Edwina_Currie,Edwina_Currie,93.41549682617188,True,1
Antonio_Palocci,Antonio_Palocci,99.93350219726562,True,1
Diana_Krall,Diana_Krall,99.95399475097656,True,1
Tommy_Franks,Grant_Hackett,99.08540344238281,False,1
David_Wells,David_Wells,99.46099853515625,True,1
Bulent_Ecevit,,,,0
Patricia_Clarkson,Patricia_Clarkson,98.84740447998047,True,1
Vaclav_Havel,Thomas_OBrien,99.70179748535156,False,1
Walter_Mondale,Glafcos_Clerides,98.59040069580078,False,1
Woody_Allen,Woody_Allen,99.82050323486328,True,1
Amer_al-Saadi,,,,0
Tom_Harkin,Tom_Harkin,96.71229553222656,True,1
Richard_Myers,Mike_Martz,99.70590209960938,False,1
Venus_Williams,Venus_Williams,97.1624984741211,True,1
Mark_Philippoussis,Mark_Philippoussis,83.38379669189453,True,1
Eduardo_Duhalde,Eduardo_Duhalde,99.23410034179688,True,1
