actual,predicted,confidence,precision,recall
Tom_Hanks,Tom_Hanks,99.9281005859375,True,1
Robert_Mueller,Robert_Mueller,99.99939727783203,True,1
Helen_Clark,Helen_Clark,99.87909698486328,True,1
Spencer_Abraham,Spencer_Abraham,99.38269805908203,True,1
Sarah_Jessica,Sarah_Jessica,99.80799865722656,True,1
Gil_de,,,,0
Jacques_Rogge,Jacques_Rogge,97.29430389404297,True,1
William_Ford,William_Ford,99.7583999633789,True,1
Holly_Hunter,Holly_Hunter,99.19369506835938,True,1
Naoto_Kan,Naoto_Kan,99.90730285644531,True,1
Heidi_Fleiss,Heidi_Fleiss,99.92500305175781,True,1
Bill_Frist,Woody_Allen,99.7551040649414,False,1
Jeong_Se-hyun,Jeong_Se-hyun,94.92250061035156,True,1
Zhang_Ziyi,Zhang_Ziyi,98.59429931640625,True,1
Elizabeth_Hurley,,,,0
Justin_Timberlake,,,,0
Mahmoud_Abbas,Robert_De,98.28730010986328,False,1
Alvaro_Uribe,Alvaro_Uribe,99.96810150146484,True,1
Condoleezza_Rice,,,,0
Jesse_Jackson,Jesse_Jackson,99.9939956665039,True,1
Joseph_Biden,Thomas_OBrien,99.2666015625,False,1
Kurt_Warner,Kurt_Warner,99.94000244140625,True,1
Slobodan_Milosevic,Slobodan_Milosevic,99.9916000366211,True,1
Benazir_Bhutto,Benazir_Bhutto,99.856201171875,True,1
Hipolito_Mejia,John_McCain,99.74140167236328,False,1
Angelina_Jolie,Angelina_Jolie,99.44180297851562,True,1
Paul_ONeill,Jimmy_Carter,99.98270416259766,False,1
Vanessa_Redgrave,Vanessa_Redgrave,99.96050262451172,True,1
Martha_Stewart,Martha_Stewart,99.87540435791016,True,1
Sandra_Bullock,Jacques_Rogge,99.99330139160156,False,1
Queen_Elizabeth,Queen_Elizabeth,99.70899963378906,True,1
Bill_McBride,,,,0
Dick_Cheney,Dick_Cheney,99.8239974975586,True,1
Javier_Solana,Javier_Solana,99.65149688720703,True,1
Tom_Daschle,,,,0
Salma_Hayek,Salma_Hayek,99.9594955444336,True,1
Vincent_Brooks,Vincent_Brooks,99.83360290527344,True,1
Jennifer_Aniston,Laura_Linney,99.92990112304688,False,1
Cesar_Gaviria,Cesar_Gaviria,99.8843002319336,True,1
Igor_Ivanov,Luis_Horna,99.7406997680664,False,1
Bob_Huggins,,,,0
Thomas_OBrien,Thomas_OBrien,99.94560241699219,True,1
Robert_De,Robert_De,98.28730010986328,True,1
Peter_Struck,Peter_Struck,99.52129364013672,True,1
Mohammad_Khatami,Mohammad_Khatami,99.62870025634766,True,1
Fidel_Castro,Mohammad_Khatami,99.62870025634766,False,1
Luis_Horna,Luis_Horna,99.7406997680664,True,1
Andy_Roddick,Luis_Horna,99.7406997680664,False,1
John_Paul,,,,0
Giuseppe_Gibilisco,Giuseppe_Gibilisco,99.69120025634766,True,1
Liza_Minnelli,,,,0
Renee_Zellweger,Martha_Stewart,99.9594955444336,False,1
George_Lopez,George_Lopez,99.96029663085938,True,1
Edwina_Currie,Edwina_Currie,99.73369598388672,True,1
Antonio_Palocci,Antonio_Palocci,99.91480255126953,True,1
Diana_Krall,Diana_Krall,99.91410064697266,True,1
Tommy_Franks,Taha_Yassin,98.85549926757812,False,1
David_Wells,David_Wells,99.84549713134766,True,1
Bulent_Ecevit,,,,0
Patricia_Clarkson,Patricia_Clarkson,99.43659973144531,True,1
Vaclav_Havel,Vaclav_Havel,99.97820281982422,True,1
Walter_Mondale,Walter_Mondale,99.98429870605469,True,1
Woody_Allen,Woody_Allen,96.22869873046875,True,1
Amer_al-Saadi,Amer_al-Saadi,99.74870300292969,True,1
Tom_Harkin,,,,0
Richard_Myers,Richard_Myers,93.48470306396484,True,1
Venus_Williams,,,,0
Mark_Philippoussis,Giuseppe_Gibilisco,99.69120025634766,False,1
Eduardo_Duhalde,Thomas_OBrien,99.94560241699219,False,1
Paul_Burrell,,,,0
Taha_Yassin,,,,0
Jimmy_Carter,Jimmy_Carter,99.9926986694336,True,1
Mike_Martz,Queen_Elizabeth,99.70899963378906,False,1
Win_Aung,Win_Aung,98.04509735107422,True,1
Geoff_Hoon,Geoff_Hoon,99.96929931640625,True,1
Michael_Powell,Michael_Powell,99.56990051269531,True,1
JK_Rowling,JK_Rowling,95.8062973022461,True,1
William_Donaldson,,,,0
Glafcos_Clerides,Glafcos_Clerides,99.90799713134766,True,1
William_Macy,William_Macy,99.45500183105469,True,1
Costas_Simitis,,,,0
Clara_Harris,Clara_Harris,99.252197265625,True,1
Maria_Soledad,Maria_Soledad,99.9948959350586,True,1
John_McCain,,,,0
Claudia_Pechstein,Claudia_Pechstein,99.79979705810547,True,1
Justin_Leonard,Justin_Leonard,99.6791000366211,True,1
Padraig_Harrington,,,,0
Adam_Sandler,Adam_Sandler,99.97039794921875,True,1
Laura_Linney,Laura_Linney,99.92990112304688,True,1
Grant_Hackett,Grant_Hackett,99.99309539794922,True,1
Barbara_Walters,Barbara_Walters,99.5011978149414,True,1
Sophia_Loren,Sophia_Loren,99.92320251464844,True,1
Osama_bin,Osama_bin,99.97900390625,True,1
Christopher_Reeve,Christopher_Reeve,99.96189880371094,True,1
Martina_McBride,Martina_McBride,99.4906997680664,True,1
Rick_Pitino,Rick_Pitino,99.9197998046875,True,1
Bruce_Springsteen,Bruce_Springsteen,99.66110229492188,True,1
Zoran_Djindjic,Zoran_Djindjic,99.96759796142578,True,1
Debbie_Reynolds,Debbie_Reynolds,99.31230163574219,True,1
Rita_Wilson,Rita_Wilson,99.37239837646484,True,1
