actual,predicted,confidence,precision,recall
Eliane_Karp,Eliane_Karp,99.908203125,True,1
Tom_Hanks,Bruce_Springsteen,99.78240203857422,False,1
Rudolph_Giuliani,Rudolph_Giuliani,99.99669647216797,True,1
Robert_Mueller,Robert_Mueller,99.9397964477539,True,1
Helen_Clark,Helen_Clark,99.95099639892578,True,1
Julie_Gerberding,Julie_Gerberding,99.9896011352539,True,1
Spencer_Abraham,,,,0
Robert_Blake,Robert_Blake,99.9917984008789,True,1
Sarah_Hughes,Sarah_Hughes,99.97360229492188,True,1
Dennis_Kucinich,Dennis_Kucinich,99.96849822998047,True,1
Jean_Chretien,Jean_Chretien,99.9906997680664,True,1
Tony_Blair,Tony_Blair,99.98829650878906,True,1
Michael_Schumacher,Bashar_Assad,99.97930145263672,False,1
Monica_Bellucci,Sharon_Stone,99.94850158691406,False,1
Boris_Becker,Boris_Becker,99.98400115966797,True,1
David_Nalbandian,David_Nalbandian,99.99759674072266,True,1
Sarah_Jessica,,,,0
Gil_de,,,,0
Jose_Maria,Jose_Maria,99.94490051269531,True,1
Ray_Romano,Ray_Romano,99.96119689941406,True,1
Vladimir_Putin,Vladimir_Putin,99.92110443115234,True,1
John_Howard,John_Howard,99.80400085449219,True,1
Pierce_Brosnan,Pierce_Brosnan,99.78479766845703,True,1
Jack_Straw,Jack_Straw,99.99750518798828,True,1
Jacques_Rogge,Tom_Harkin,99.14510345458984,False,1
Ann_Veneman,Ann_Veneman,99.96150207519531,True,1
William_Ford,William_Ford,99.4447021484375,True,1
Jacques_Chirac,Jacques_Chirac,99.97029876708984,True,1
Carlos_Moya,Carlos_Moya,99.9894027709961,True,1
Sourav_Ganguly,Sourav_Ganguly,99.97579956054688,True,1
Richard_Gephardt,Richard_Gephardt,99.91320037841797,True,1
Holly_Hunter,Holly_Hunter,99.06470489501953,True,1
Jeb_Bush,Jeb_Bush,99.90840148925781,True,1
Emma_Watson,Emma_Watson,99.99720001220703,True,1
Mikhail_Wehbe,Mikhail_Wehbe,99.95880126953125,True,1
Catherine_Deneuve,Catherine_Deneuve,99.98699951171875,True,1
Naoto_Kan,Naoto_Kan,99.80729675292969,True,1
Heidi_Fleiss,Salma_Hayek,97.71540069580078,False,1
Bill_Frist,Bill_Frist,99.63390350341797,True,1
Jonathan_Edwards,Jonathan_Edwards,99.99979400634766,True,1
Al_Gore,Al_Gore,99.94979858398438,True,1
Kim_Clijsters,Kim_Clijsters,99.99819946289062,True,1
Gerhard_Schroeder,Gerhard_Schroeder,99.95369720458984,True,1
Anna_Kournikova,Anna_Kournikova,99.843505859375,True,1
Roh_Moo-hyun,Roh_Moo-hyun,99.93939971923828,True,1
Jeong_Se-hyun,Win_Aung,99.9032974243164,False,1
Mitchell_Daniels,Mitchell_Daniels,99.92769622802734,True,1
Muhammad_Saeed,Muhammad_Saeed,99.78790283203125,True,1
Zhang_Ziyi,Zhang_Ziyi,99.88960266113281,True,1
Tom_Ridge,Tom_Ridge,99.99979400634766,True,1
Luiz_Inacio,Luiz_Inacio,99.97230529785156,True,1
Elizabeth_Hurley,Elizabeth_Hurley,99.12870025634766,True,1
Justin_Timberlake,Pete_Sampras,99.99240112304688,False,1
Michael_Jackson,Michael_Jackson,99.87129974365234,True,1
Mahmoud_Abbas,,,,0
Alvaro_Uribe,Alvaro_Uribe,99.9636001586914,True,1
Condoleezza_Rice,Ashanti_0002.jpg,99.98149871826172,False,1
Thabo_Mbeki,Thabo_Mbeki,99.94580078125,True,1
Aleksander_Kwasniewski,Aleksander_Kwasniewski,99.99800109863281,True,1
Bob_Stoops,Bob_Stoops,99.99889373779297,True,1
Martin_Scorsese,Martin_Scorsese,99.91200256347656,True,1
Jesse_Jackson,Jesse_Jackson,99.72230529785156,True,1
Joseph_Biden,Glafcos_Clerides,99.81099700927734,False,1
Naomi_Watts,Naomi_Watts,99.82749938964844,True,1
Kurt_Warner,Kurt_Warner,99.4751968383789,True,1
Vicente_Fernandez,Vicente_Fernandez,99.9561996459961,True,1
Jay_Garner,Jay_Garner,99.97159576416016,True,1
Slobodan_Milosevic,Jesse_Jackson,97.94380187988281,False,1
Cameron_Diaz,Cameron_Diaz,99.52369689941406,True,1
Kathleen_Kennedy,Kathleen_Kennedy,99.99769592285156,True,1
Wayne_Gretzky,Wayne_Gretzky,99.98780059814453,True,1
Tony_Shalhoub,Tony_Shalhoub,99.8938980102539,True,1
Maria_Shriver,Maria_Shriver,99.98279571533203,True,1
Mike_Tyson,Mike_Tyson,99.79779815673828,True,1
David_Anderson,David_Anderson,99.9623031616211,True,1
Martha_Burk,Martha_Burk,99.706298828125,True,1
Benazir_Bhutto,Holly_Hunter,99.99739837646484,False,1
Hipolito_Mejia,Costas_Simitis,99.46039581298828,False,1
George_Galloway,George_Galloway,99.98699951171875,True,1
Winona_Ryder,Winona_Ryder,99.99110412597656,True,1
Joe_Torre,Joe_Torre,99.99290466308594,True,1
Angelina_Jolie,,,,0
Christopher_Walken,Christopher_Walken,99.96880340576172,True,1
Paul_ONeill,Paul_ONeill,99.36199951171875,True,1
Chanda_Rubin,Chanda_Rubin,99.99919891357422,True,1
Moshe_Katsav,Moshe_Katsav,99.72930145263672,True,1
Nicolas_Cage,Nicolas_Cage,99.956298828125,True,1
Vanessa_Redgrave,Susan_Sarandon,99.98750305175781,False,1
Oswaldo_Paya,Oswaldo_Paya,99.99870300292969,True,1
Martha_Stewart,Martha_Stewart,99.99500274658203,True,1
Hamid_Karzai,Hamid_Karzai,99.90650177001953,True,1
Ian_Thorpe,Ian_Thorpe,99.9906997680664,True,1
Mohammed_Al-Douri,Mohammed_Al-Douri,99.9927978515625,True,1
Erin_Runnion,Erin_Runnion,99.95750427246094,True,1
Jim_Tressel,Jim_Tressel,99.97309875488281,True,1
Sandra_Bullock,Sandra_Bullock,99.91529846191406,True,1
Kim_Jong-Il,Kim_Jong-Il,99.97990417480469,True,1
Ali_Naimi,Ali_Naimi,99.62909698486328,True,1
Queen_Elizabeth,,,,0
Bill_McBride,Bill_McBride,99.81110382080078,True,1
Harrison_Ford,Harrison_Ford,99.939697265625,True,1
Dick_Cheney,,,,0
Javier_Solana,Javier_Solana,99.8656997680664,True,1
Gonzalo_Sanchez,Gonzalo_Sanchez,99.97320556640625,True,1
Tom_Daschle,Nick_Nolte,99.9491958618164,False,1
Ben_Howland,Ben_Howland,99.9634017944336,True,1
Mike_Myers,Mike_Myers,99.73880004882812,True,1
Richard_Gere,Richard_Gere,99.78340148925781,True,1
Salma_Hayek,Salma_Hayek,98.97590637207031,True,1
Ana_Guevara,Ana_Guevara,99.99939727783203,True,1
Vincent_Brooks,Vincent_Brooks,98.40570068359375,True,1
Jiang_Zemin,Jiang_Zemin,99.90760040283203,True,1
Jennifer_Lopez,Jennifer_Lopez,99.70399475097656,True,1
Andre_Agassi,Andre_Agassi,99.69619750976562,True,1
Jennifer_Aniston,Salma_Hayek,97.71540069580078,False,1
Cesar_Gaviria,Muhammad_Saeed,99.8770980834961,False,1
Igor_Ivanov,Igor_Ivanov,99.96880340576172,True,1
GL_Peiris,GL_Peiris,99.99129486083984,True,1
David_Heymann,David_Heymann,99.99079895019531,True,1
Yao_Ming,Yao_Ming,99.99849700927734,True,1
Bob_Huggins,,,,0
Thomas_OBrien,Thomas_OBrien,99.99649810791016,True,1
David_Stern,David_Stern,99.97540283203125,True,1
Carmen_Electra,Carmen_Electra,99.9843978881836,True,1
Jim_Hahn,Jim_Hahn,99.97230529785156,True,1
Oxana_Fedorova,Oxana_Fedorova,99.97129821777344,True,1
Iain_Duncan,Iain_Duncan,99.99970245361328,True,1
Robert_De,,,,0
Peter_Struck,Peter_Struck,99.93699645996094,True,1
Edmund_Stoiber,Edmund_Stoiber,99.9906005859375,True,1
Mohammad_Khatami,Mohammad_Khatami,98.6240005493164,True,1
Fidel_Castro,Tom_Harkin,99.14510345458984,False,1
Luis_Horna,,,,0
Michael_Chang,Michael_Chang,99.98789978027344,True,1
Edward_Lu,Edward_Lu,99.9636001586914,True,1
Scott_McClellan,Scott_McClellan,99.99939727783203,True,1
